jobName,companyName,salary,experience,place,companySize,special,school,description
國立臺北護理健康大學校層級計畫辦公室專案計畫研究人員,國立臺北護理健康大學,月薪 3萬2仟元 至 3萬7仟元,經歷不拘,台北市北投區,,,大學,"任務，包括以下(但不限於此)：
1) 校務研究資料庫後台資料清理
2) 高教深耕網站與校務研究辦公室網站建置、維護、修改
3) 高教深耕資料串接與彙整
4) Power BI 互動式資料視覺建置與維護
5) 高教深耕補助所有課程問卷資料"
後端工程師,臺北直接貸金融科技股份有限公司,面議,經歷不拘,台北市中山區,員工10人,,大學,"工作內容：
1. 開發公司金融科技平台後端架構。
2. 設計資料庫與網路管理機制。

基本技能：Python/Ruby/Node.js，MYSQL、MSSQL、PostgreSQL。
熟悉框架：Django、Ruby on Rails"
人工智慧 / 深度學習 / 資料科學工程師 (影像辨識),研鼎智能股份有限公司,依公司規定,2年以上,台北市內湖區,員工60人,,大學,"1. 深度學習模型建構
2. 研發基於深度學習之影像辨識技術 (需 study paper 並實作)
3. 開發影像辨識子系統，介接入完整應用系統內

關鍵字 / keywords : 機器學習、深度學習、TensorFlow、Keras、影像辨識"
雲端資料平台與分析開發工程師_BASBU(台北內湖),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,3年以上,台北市內湖區,員工83000人,上市上櫃,碩士,"《Responsibility》
1. Cloud Software(Data engineering and analysis) development 
《Qualifications》
1. At least 5 years working experience with 3 year experience in the field of cloud or data analytics
2. Good knowledge/skill of Python/R/Java/Linux shell programming
3. Good knowledge/skill in relational DB and NO SQL 
4. Good knowledge/skill in Data mining
5. Good communication and interpersonal skills
6. Good presentation skills
7. Pleasant personality"
駐點行政服務人員-合約人員,資通電腦股份有限公司,面議,經歷不拘,台北市中山區,員工300人,上市上櫃,專科,"1.接聽使用者來電，線上輔導操作系統。 
2.紀錄使用者問題，分類整理並後送技術人員分析處理。
3.資料建檔
4.其他庶務性工作"
程式設計師-K108,精誠資訊股份有限公司,面議,2年以上,台北市中山區,員工2000人,上市上櫃,大學,"1. 線上課程程式設計
2. 網站維護及網頁設計
3. 資料庫維護"
【知名財團法人】研發助理 (數位所),怡高人力資源股份有限公司,依公司規定,2年以上,台北市松山區,員工2000人,,專科,"~此為派遣職務~
● 前端頁面設計開發、API設計開發與資料庫設計。"
資訊 IT人員,財團法人台北市基督教浸信會懷恩堂,面議,經歷不拘,台北市大安區,,,專科,"技術需求
1. 熟悉Microsoft Access資料與資料庫管理
2. 網站維護
3. 網絡系統維護 
4. Server Roome管理及維護
5. 監視系統管理及維護
6. 電腦設備管理及維護

一般需求
1. 良好溝通"
(約聘)ETL軟體工程師,中華系統整合股份有限公司,面議,1年以上,台北市大安區,員工115人,,大學,"1.資料倉儲ETL程式開發、維護及測試 (ETL工具包含 Automation、Trinity、 
DataStage等)
2. 資料品質檢核程式開發與維護
3.行動/固網/數據/企客等業務資料整備程式開發、維護及測試
4.大數據標籤程式"
系統工程師,台灣萬代南夢宮娛樂股份有限公司,面議,經歷不拘,台北市松山區,,,大學,"1. 遊戲產品之Game Server系統建置與擴增
2. Server Program改版維護
3. 系統權限與資料庫的管理
4. 資安控管
5. API及網頁程式開發
6. 資料庫與後台管理系統開發
7. 系統例行性維護與資料備份"
作業整合部-JAVA程式設計師,富邦人壽保險股份有限公司(總公司),依公司規定,3年以上,台北市信義區,員工22044人,,大學,資料庫規劃、建置及程式撰寫、演示(Prototyping)
AWS 雲端工程師,吃飽沒股份有限公司,面議,2年以上,台北市松山區,員工18人,,大學,"熟悉 網路架構, Router, Load balancing, Firewall, VPN 設定/管理 
熟悉 MySQL, Aurora, DynamoDB 資料庫管理。 
整體網路架構之維護管理與監控、流量控制、安全規劃及問題協調追蹤與"
數據分析顧問-B202,精誠資訊股份有限公司,面議,3年以上,台北市內湖區,員工2000人,上市上櫃,專科,"完成資料分析與視覺化工作
3. 對大數據管理及分析應用有深入的研究，能夠結合業務場景規劃出最佳數據分析及視覺化解決方案
4. 協助產品教育訓練，輔導客戶從入門的基本操作至進階功能的深度應用。
5. 執行產品導入與系統建置專案服務"
CRM科技服務部-系統分析師,STORM CRM Consulting Inc._伺動行銷科技股份有限公司,面議,2年以上,台北市大安區,員工50人,,大學,"1. 需求分析與規劃
2. 系統規劃
3. 資料庫規劃
4. 協助系統錯誤排查
5. 協助系統開發測試"
商業智慧開發人員,中租控股_中租迪和股份有限公司,面議,3年以上,台北市,員工1400人,,大學,"1.      分析模型建置、分析報表開發及解讀。
2.      商業資料處理程式開發及整理。
3.      商業智慧(BI)專案需求訪談、系統分析並製作系統需求規格書文件。
4.      系統導入上線及使用者教育訓練。
5"
數據分析人員,國泰綜合證券股份有限公司,面議,2年以上,台北市大安區,員工650人,,大學,"1.CRM系統網頁程式分析及設計
2.資料庫架構設計及SQL效能調校
3.數據統計報表設計"
APP(資深)程式設計師,(總公司)南山人壽保險股份有限公司,面議,2年以上,台北市信義區,員工4000人,,大學,"●SAP CRM/Portal Mobility模組
●IOS平台開發
●Android平台開發
●主要職責：程式開發、資料蒐集與分析、跨部門溝通協調"
軟體工程師,宏鼎資訊股份有限公司,面議,2年以上,台北市南港區,,,大學,"1.開發本公司產品的應用與性能優化。 
2.Web前端開發實務HTML.5/CSS/Javascript/jQuery/Ajex/JSON。 
3.後台程式開發JAVA/JSP/SQL，資料庫MySQL。 
4.有熟悉的網站開發框架"
產品工程師 (金融創新部),寶碩財務科技股份有限公司,面議,經歷不拘,台北市內湖區,員工170人,上市上櫃,大學,"1.財務金融應用系統與網頁系統客戶端安裝部署與測試
2.Microsoft 平台軟硬體架設與維護、SQL Server資料庫維護及管理
3.客戶端系統更版、問題排除與專案文件製作
4.轉檔程式維護與調整、資料庫數據查檢與問題排除"
【107年研發替代役-數位所】整合應用工程師,資策會_財團法人資訊工業策進會,依公司規定,經歷不拘,台北市松山區,員工2000人,,碩士,"1.熟悉Java、JavaScript、AngularJS。熟悉物件導向，具底層建構能力者尤佳。
2.具資料庫優化與調校能力 (至少包含MySQL)。
3.能設計複雜SQL查詢指令、包含執行最佳化設計能力。
4.具人機互動介面(UI/UX)設計與"
ASP.Net 後端工程師,艾普拉斯數位顧問股份有限公司,面議,經歷不拘,台北市大安區,,,專科,"1.  使用 ASP.NET MVC (C#) 開發網站。
2.  熟悉 MS SQL Server 資料庫操作與 T-SQL語言。
     (會 Entity Framework、LINQ 尤佳)
3.  對撰寫優秀的程式碼有高度熱情"
商業智慧(BI)工程師,志弘資訊股份有限公司,面議,2年以上,台北市大同區,員工20人,,專科,"1. 商業智慧(BI)專案支援
2. 資料整合(Data Integration)專案支援
3. 與客戶進行需求討論與分析
4. BI/DI應用程式設計與開發
5. BI/DI系統設計及架構規劃"
2018暑期實習_軟體工程師(NLP)_Corp. DMS(台北內湖),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,依公司規定,經歷不拘,台北市內湖區,員工83000人,上市上櫃,大學,"《工作內容》
1. 透過NLP技術將文本資料轉成知識(以三元格式表示)
2. 建置圖資料庫以儲存三元格式
3. 可查找圖資料庫之知識並視覺化呈現
4. 打造領域內知識之聊天機器人 (Chatbot)

《需求條件》
1. 修習過"
資深BI資訊顧問,耐特普羅資訊股份有限公司,面議,5年以上,台北市內湖區,員工80人,,大學,"1. 商業智慧(BI)專案需求訪談、系統分析
2. 商業智慧(BI) / 資料倉儲(DW)相關系統設計
3. 專案工作協調與建置
4. 工作地點 : 內湖 / 板橋"
人工智慧 / 深度學習 / 資料科學工程師 (自然語言處理),研鼎智能股份有限公司,依公司規定,2年以上,台北市內湖區,員工60人,,大學,"1. 深度學習模型建構
2. 研發基於深度學習之自然語言處理技術 (需 study paper 並實作)
3. 開發自然語言處理子系統引擎，介接入完整應用系統內

關鍵字 / keywords : 機器學習、深度學習、TensorFlow、Keras、Gensim、自然語言處理"
[台達研究院暑期實習]生醫資料視覺化開發_Life Science(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,依公司規定,經歷不拘,台北市內湖區,員工83000人,上市上櫃,大學,"2018 台達研究院暑期實習招募熱烈進行中，歡迎你/妳與我們一起進步成長！
 「台達研究院」成立於2013年，除致力於大數據分析及物聯網應用與解決方案的開發與整合，加速企業轉型成功，也積極與產官學研生態體系協作，以開放創新模式，創造多贏生態圈。 

兩個月的實習期間，將由企業導師引導同學從做中學，培養專業技能，並安排高階主管對談及專案競賽，藉以開拓領導視野、促進跨團隊合作力。

實習期間主要工作內容: 視覺化多尺度基因體交互作用分析"
資訊工程師(PHP程式設計師)【今周刊─數位內容部】,今周刊_今周文化事業股份有限公司,面議,1年以上,台北市中山區,員工170人,,大學,"1.PHP程式開發 
2.網站及資料庫管理 
3.伺服器架構與系統環境設定 
4.第三方API串接"
【彈性工時】數據分析研究生,好好投資科技股份有限公司,面議,經歷不拘,台北市信義區,員工10人,,專科,"本職務是兼職，實習期間原則採""長期""，例外""短期(需至少2個月)""

【工作內容】
協助本公司智能理財平台，在資料彙整、分析、視覺化之研究與各階段運用。

【彈性工時】
我們可接受以下其中一種合作方式：
(1)固定晚班：18:30"
PHP 工程師,久大寰宇資訊股份有限公司,面議,3年以上,台北市中正區,,,專科,"工作內容：
需3年以上程式實務工作經驗。 
1.熟練 PHP 、JQuery、AJAX。 
2.熟練物件導向及MVC架構(CodeIgniter framework) 。 
3.熟練 MySQL及相關工具規劃建置資料庫。 
4.熟練"
資深PHP 工程師,久大寰宇資訊股份有限公司,面議,3年以上,台北市中正區,,,專科,"工作內容：
需3年以上程式實務工作經驗。 
1.熟練 PHP 、JQuery、AJAX。 
2.熟練物件導向及MVC架構(CodeIgniter framework) 。 
3.熟練 MySQL及相關工具規劃建置資料庫。 
4.熟練"
精算系統研發工程師,國泰人壽保險股份有限公司_總公司_國泰金控,面議,經歷不拘,台北市大安區,員工30000人,,大學,"1. 分散式平行運算系統開發
2. 精算系統整合
3. 資料庫規劃與管理
4. 資訊系統維護
5. 研究AI、機器學習相關技術"
C#.Net程式設計師(交易處理),豐揚科技股份有限公司,面議,2年以上,台北市萬華區,員工56人,,學歷不拘,"1. 依據產品、專案需求及系統設計人員提出之規格進行軟體設計及開發。
2. 需具有獨立開發及團隊協同作業能力。
3. 對產品及專案問題，能主動協助釐清問題，並進行溝通協調。
4. 對於新技術有研究與求知的熱誠。
5. 產品及專案開發內容主要為Web應用程式及資料庫應用程式。
6. 具有C#與ASP.NET及SQL開經驗者佳。"
資訊處-系統管理師,陽信商業銀行股份有限公司,面議,2年以上,台北市北投區,員工1900人,,專科,大學畢業，熟悉企業網路、資料庫、伺服器/虛擬機器、資安設備/駭客入侵手法等任一技術，具備評估規劃、產品測試、導入、維運等經驗，通過ISO 27001資訊安全管理系統認證資格者佳。
【顧問部】顧問師/高級顧問師 (財務風險管理 Web程式設計)-316,KPMG_安侯建業聯合會計師事務所,依公司規定,經歷不拘,台北市信義區,員工2000人,,大學,"1. Web應用程式開發及撰寫
2. Store procedure 程式撰寫與資料分析
3. 報表系統設計開發及維護"
【信義房屋】資深數據工程師(Data Engineer) (熟悉數據平台建置佳),信義房屋仲介股份有限公司,面議,3年以上,台北市信義區,,上市上櫃,大學,"#新團隊擴編徵才，專職大數據整合加值與創新服務應用，歡迎對數據分析有熱情，期盼數據應用落地的好手加入。

職務內容
1.資料科學最新方法與工具應用與研究。
2.數據平台搭建： 使用AWS/GCP/Azure 或 hadoop/cloudera"
2018替代役-大數據/AI人工智慧工程師【商周集團-資訊管理部】,商周集團_商周編輯顧問股份有限公司,面議,經歷不拘,台北市中山區,員工280人,,碩士,"※本職缺須具2018年度研發替代役資格，已服役完畢或免服役者請勿投遞※ 
1.協助資料倉儲規劃及建置。
2.BI報表設計開發維護。
3.參與大數據&AI及CRM專案。
4.管理及整合資料庫資源使用。"
BI資訊顧問,耐特普羅資訊股份有限公司,面議,1年以上,台北市內湖區,員工80人,,大學,"1. ETL程式開發
2. 商業智慧工具應用
3. 工作地點 : 內湖 / 板橋"
SQL商業智慧開發,集英信誠股份有限公司,面議,經歷不拘,台北市中山區,員工30人,,大學,"開發商業智慧系統
進行MS-SQL 2008~2014、SSAS、SSIS、SSRS等專案
使用PowerView, PowerPivot, PowerBI 等技術"
軟體開發工程師,聯瞻資訊股份有限公司,面議,經歷不拘,台北市中山區,員工30人,,大學,"以下說明為此職缺的工作內容，但如果您技術經驗尚未成熟但對新技術充滿熱忱，期待全方位的成長；而不是單純坐在辦公室Coding及跟PM吵架，做小螺絲釘的工作；歡迎您跟我們聯絡。

基本技術要求
1. Linux 基本操作
2. 基本資料庫指令"
【資訊】整合行銷處策略規劃人員,群益金鼎證券股份有限公司,面議,經歷不拘,台北市信義區,員工2100人,上市上櫃,碩士,"1. 大數據與經營數據分析，建立行銷策略，支援行銷案推動與追蹤。
2. 發展 Fintech 策略與 AI 人工智能服務。
3. 推動 Goodi 智能機器人持續發展。"
資訊部 - 爬蟲開發與數據分析工程師,東森新聞雲股份有限公司,面議,2年以上,台北市南港區,員工450人,,大學,"爬蟲系統，功能包含儲存，清理，搜索，監控，資料的呈現和互動，也希望它能夠快速反應現實世界的變化甚至自動化，如果你有想法歡迎加入我們。

## 工作內容

- 網頁爬蟲系統的設計開發與維護。 
- 提升爬蟲抓取效率和品質。 
- ETL"
Big Data Engineer,現觀科技股份有限公司,面議,1年以上,台北市中正區,員工80人,外商公司,大學,"(1) Big Data platform infrastructure and design
(2) Control and maintain the modification of the databases, ensure schema,  objects, data and architecture consistency among databases
(3) Develop and implement procedures that ensure the accuracy, completeness and timeliness of data stored in the databases"
SAP工程師,緯德科技股份有限公司 (TechLink Corporation),面議,1年以上,台北市松山區,員工220人,,專科,"- 熟悉SAP系統ABAP開發、需求分析設計實務經驗1年以上。
- 可獨立或與團隊合作，工作態度積極、負責，能配合公司規定。
- 依不同經驗及能力來負責系統之分析(SA)、設計(SD)以及程式撰寫(PG)。
- 配合公司專案需求至客戶端駐點服務。"
網頁後端工程師,開啟智能科技股份有限公司,月薪 3萬2仟元 至 4萬元,1年以上,台北市中山區,,,大學,"1. 具PHP開發經驗
2.  熟悉MySQL資料庫操作&指令.
3. 熟悉GIT指令.流程.
4. 了解HTML / CSS /JS /AJAX 等技術
加分條件
1. 熟悉LARAVEL FRAMEWORK OR 其他 MVC"
PHP工程師(內湖),英屬維京群島商傑利資訊科技股份有限公司,面議,經歷不拘,台北市內湖區,員工50人,,專科,"1、兩年以上php開發經驗，精通使用PHP+MySQL進行WEB開發
2、熟悉大容量數據庫程式開發，熟悉mysql\數據庫設計優化 
3、熟悉HTML/HTML5、Javascript、XML、CSS3、Ajax等Web前端開發技術 
4、瞭解大並發數據解決方案，熟悉memcached/redis等Nosql技術
5、能編寫高質量代碼，具備良好的開發文檔書寫習慣,有良好的面向對象分析、設計能力。"
檔案系統開發工程師,聰泰科技開發股份有限公司,面議,經歷不拘,台北市中正區,員工90人,上市上櫃,大學,檔案系統開發
【台北】ERP工程師,新光合成纖維股份有限公司,面議,經歷不拘,台北市中山區,員工2000人,上市上櫃,大學,ERP系統維護管理與開發
程式設計工程師 (Information Technology Associate - C#/.Net 網頁程式開發)(107年研發替代役亦可),維州生物科技股份有限公司,月薪 4萬元 至 5萬元,經歷不拘,台北市內湖區,,,大學,"1.模擬、修正現有網頁/軟體系統程式。
2.設計、開發新的網頁/軟體程式及界面。
3.協助整體網路架構之維護管理、安全規劃及問題協調追蹤與排除。
4.進行網頁/軟體程式的需求分析。
5.進行網頁/軟體之測試與修改。
6.開發以網路為基礎的應用程式（Web-based application）。"
程式設計師/資深程式設計師,(總公司)南山人壽保險股份有限公司,面議,1年以上,台北市中山區,員工4000人,,專科,"●新網站系統功能開發
●維護現有網站系統之功能
●與User就網站功能需求溝通討論"
資深C#.Net程式設計師(交易處理),豐揚科技股份有限公司,面議,4年以上,台北市萬華區,員工56人,,學歷不拘,"1. 依據產品、專案需求及進行軟體設計並撰寫規格書進行開發。
2. 需具有獨立開發及團隊協同作業能力。
3. 對產品及專案問題，能主動協助釐清問題，並進行溝通協調。
4. 對於新技術有研究與求知的熱誠。
5. 產品及專案開發內容主要為Web應用程式及資料庫應用程式。"
Java程式設計師,資通電腦股份有限公司,面議,經歷不拘,台北市中山區,員工300人,上市上櫃,專科,"Angular開發
- 資料庫SQL server/Oracle開發應用
- 系統測試除錯及相關文件撰寫"
BI Consultant,德義資訊股份有限公司,面議,2年以上,台北市大安區,員工175人,,專科,"熟悉Microsoft (MSQL, SSIS, SSAS, SSRS) solution
- ETL, Cube
- 收集及分析市場情報並產出報表（如：消費者的人口特性、偏好、需求與購買習慣，以及競爭者的品牌形象、價格、產品、通路及行銷方案等）。
- 分析企業統計數據（如：營業額、銷售量、客戶數等，預測與追蹤市場和銷售的趨勢）。"
助理程式設計師-台北,保經科技有限公司,面議,1年以上,台北市中山區,員工25人,,大學,"1.樂於學習並希望創造優異的程式。
2.對思辨、挑戰、創造改變 非常感興趣
3.喜愛並能願意學習、掌握各種新技術的重點
4.邏輯能力強，喜歡發現問題並挑戰最佳解決方案
5.自律、自信、積極主動、樂觀、喜歡做有效益的事情
6.有彈性、樂於接受領導、能溝通、樂於助人、習慣團隊合作"
系統分析師(SA),聖森股份有限公司,面議,2年以上,台北市內湖區,員工70人,,學歷不拘,"1.負責與客戶端洽談需求、軟體之分析、設計。
2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3.進行軟體之測試與修改。
4.規劃、執行與維護量產的產品。
5.協助研發軟體新技術與新工具。

工作技能：Java、API、jquery、html5、JavaScript"
系統工程師,台灣互動系統股份有限公司,面議,經歷不拘,台北市內湖區,,,專科,"1. 資訊平台軟體分析與架構規劃 
2. 企業系統維護、整合應用 
3. 系統新功能開發 
4. 主管交辦事項"
程式設計師,台灣保全股份有限公司,面議,1年以上,台北市中山區,員工1000人,,專科,"1.ASP.NET專案分析、測試、開發，具Big Data經驗。
2.C#、VB.net專案開發及維護。"
R類: 系統軟體開發工程師-330,德律科技股份有限公司,面議,經歷不拘,台北市士林區,員工750人,上市上櫃,碩士,AOI/SPI/AXI  RS/SPC相關軟體及工具開發
程式設計師(遠傳電信集團),德誼數位科技股份有限公司,面議,2年以上,台北市內湖區,員工450人,,專科,"1.撰寫 系統分析及設計文件
2.系統開發Web Form &  MVC &  API & Application
3.系統功能測試及操作手冊撰寫
4.協助ERP系統維護"
"ETL engineer(SSIS, Informatica)",碩誠國際股份有限公司,面議,經歷不拘,台北市松山區,員工80人,,專科,"資料庫開發
 A. 職務說明如下:
 1. 資料處理與分析.
 2. 需求處理.
 3. 語法改寫.
 4. 系統文件撰寫.

    B. 主要條件
 1. 具資料庫軟體應用程式語言操作能力(T-SQL/PLSQL)。
 2"
.NET程式設計師（台北）,資通電腦股份有限公司,面議,2年以上,台北市中山區,員工300人,上市上櫃,大學,"1.負責軟體模組之設計以及程式撰寫。  
2.進行軟體之測試與修改。 
3.規劃、執行專案產品的維護。"
商業智慧及大數據工程師,天應資訊顧問有限公司,面議,經歷不拘,台北市大安區,員工55人,,大學,"1. ETL 設計及開發
2. BI 報表設計及開發
3. 使用者介面程式開發   
4. 系統測試及維護
5. 文件製作"
軟體工程師 (Software Engineer / PHP developer),"替您錄科技股份有限公司(TGC Taiwan, Inc.)",月薪 4萬8仟元 至 7萬元,3年以上,台北市松山區,員工95人,,高中,"1.後台節目與影片管理系統程式設計
2.設計、開發以網路為基礎的應用程式（Web-based application）。
3.MySQL 資料庫相關程式設計
4.資料分析與使用者統計分析
主要程式語言：PHP（有 php"
Internet程式工程師,奇禾互動行銷有限公司,面議,1年以上,台北市信義區,員工35人,,專科,"1. 擅長 ASP.NET (C#) 網站開發。
2. 能與企劃、設計、互動夥伴一同完成專案。
3. 有熱忱，主動學習討論並應用新技術，公司會協助技術提升。
徵才訊息：http://blog.iprefer.com.tw/?page_id=96#a3"
程式工程師,第一電阻電容器股份有限公司,面議,經歷不拘,台北市大安區,員工150人,,專科,"1.負責軟體之分析、設計以及程式撰寫。
2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3.進行軟體之測試與修改。
4.規劃、執行與維護量產的產品。
5.協助研發軟體新技術與新工具。"
Senior Technical Manger,新加坡商第一企劃行銷股份有限公司台灣分公司,面議,4年以上,台北市內湖區,員工100人,,大學,"Samsung商城平台技術溝通與專案技術整合協調
Samsung商城資料彙整分析
Samsung商城
網站應用技術溝通協調
網站應用開發與測試"
法金_程式設計師(ETL),中國信託商業銀行股份有限公司,依公司規定,5年以上,台北市南港區,員工25000人,,專科,"1.ODS、BO系統開發、管理與維運
2.法金風險資訊平台系統維護與ETL維運程式開發"
行政工讀生【學生實習】(兼職),帝芃貿易有限公司,面議,經歷不拘,台北市大安區,,,學歷不拘,"1.具行政工作經驗1年
2.熟多媒體電腦美工繪圖軟體操作.
3,具網頁設計經驗"
ETL系統分析師,精藤股份有限公司,面議,2年以上,台北市中山區,員工80人,,大學,"開發與維護），更有完善的公司治理與開發標準，可做為所有資訊人員執行專案時的後盾。

除此之外，精藤近年來亦不斷追求更多新領域的發展，例如：雲端科技應用、大數據資料分析以及行動裝置管理技術等等，誠摯的歡迎所有對於零售流通有興趣的伙伴一同加入精藤的"
Presales(IoT應用)-P10D,精誠資訊股份有限公司,面議,3年以上,台北市內湖區,員工2000人,上市上櫃,大學,"1. IoT應用平台系統分析與設計
2.數據分析應用開發與設計
3.IoT與數據相關產品協銷"
資訊 IT人員,沛華實業股份有限公司,面議,1年以上,台北市松山區,員工1300人,,大學,"1.伺服器網站管理維護、作業系統基本操作設定、檢修網路設備、規劃網路管理機制 
2.VPN設定、防火牆管理等
3.具備電腦系統硬體、軟體、電子郵件、網路和相關設備的綜合問題解決能力
4.解決使用者系統使用問題"
MIS程式設計工程師/主管,吉鴻電子股份有限公司,面議,3年以上,台北市內湖區,員工250人,,碩士,"[徵求條件] 
- 3年以上網站開發經驗 
- MySQL 
- Mobile Web開發相關經驗 
- JavaScript"
工程師(程式開發),PChome Store_商店街市集國際資訊股份有限公司,面議,2年以上,台北市大安區,員工100人,,大學,"1.PHP網站前後台開發為主
2.手機Android/IOS APP開發"
Java 軟體工程師(T28),神通資訊科技股份有限公司,面議,1年以上,台北市內湖區,員工1000人,,大學,"1、Java Web/Client應用系統程式開發；
2、POS應用系統程式開發。"
Java 軟體工程師(T29),神通資訊科技股份有限公司,面議,1年以上,台北市內湖區,員工1000人,,大學,1、Java Web/Client應用系統程式開發。
程式設計師(遠傳電信集團),德誼數位科技股份有限公司,面議,2年以上,台北市內湖區,員工450人,,專科,"1.撰寫 系統分析及設計文件
2.系統開發Web Form &  API & Application
3.系統功能測試及操作手冊撰寫
4.協助ERP系統維護"
.NET 工程師,躍立管理顧問有限公司,面議,2年以上,台北市大安區,員工7人,,專科,"1.負責.NET專案開發、維護、系統整合及測試
2.負責系統專案之分析、設計以及程式撰寫"
MES軟體工程師,翔威國際股份有限公司,面議,經歷不拘,台北市文山區,員工100人,,專科,"1.程式設計、研發生產管理系統
2.MES專案支援"
行政_財務單位MIS,中國信託商業銀行股份有限公司,面議,2年以上,台北市南港區,員工25000人,,大學,1.維護及開發財務管理報表平台，以利財務相關報表產出(例如：資產負債表、損益表)2.維護財務管理資訊模組，產出成本分析資訊(採用ABC成本法進行成本分攤作業)，產出收益分析資訊
MIS副理,廣碩鞋業國際有限公司,面議,3年以上,台北市松山區,,,大學,"1. 建構和管理File Server建構的經驗
2. Microsoft / Linux Server架設經驗
3. 管理Mail Server經驗
4. 架設網路區段，佈建Routers / Submask的區段管理的能力
5. 有資安監控的系統操作經驗
6. 懂得高階防火牆的管理經驗
7. 熟悉視訊系統的架設和障礙排除
8. 熟悉各種桌上型，筆電效能優化的調整能力"
2018暑期實習_行銷實習生_Corp. DMS(台北內湖),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,依公司規定,經歷不拘,台北市內湖區,員工83000人,上市上櫃,大學,"《工作內容》
1. 協助製作推廣素材，如影片，EDM，或公告信
2. 第一線協助客戶解決問題
3. 協助統整客戶需求及使用者分析以利發展未來系統功能

《需求條件》
1. 具多媒體相關經驗
2. 溝通能力佳
3. 具歸納統整能力
4. 熟悉Google Analysis者佳"
<大型證券>數據分析主管,"經緯智庫股份有限公司 (MGR Consulting Co., Ltd.)",面議,5年以上,台北市松山區,,,大學,"1.與業務端溝通協調大數據策略運用，提升銷售成果。
2.發掘分析客戶行為與相關業務數據，以利作為優化商業決策的輔助資訊。 
3.洞察客戶行為並建立模型篩選目標客群，從而達成提升服務、促進銷售與避免客戶流失的目標。"
資訊-軟體開發工程師(數據相關),裕融企業股份有限公司,面議,3年以上,台北市大安區,員工500人,上市上櫃,專科,"1. 數據ETL
2. 數據相關需求開發與應用
3. 整合內部系統數據需求"
【總管理處】資訊高級技術專員,三井日本料理餐廳有限公司_三井餐飲事業集團,面議,8年以上,台北市中山區,員工900人,,大學,"1.協助系統建置及導入
2.軟體程式開發與管理
3.系統日常維運"
BI Java Devloper,德義資訊股份有限公司,面議,經歷不拘,台北市內湖區,員工175人,,專科,"產業資料分析 （business intelligence)
Java, ETL, CUBE
使用工具：Analyzer, MSSQL"
網站程式設計師,邁格數位有限公司,面議,1年以上,台北市信義區,員工20人,,專科,"1. 進行網站及系統開發、維護與除錯。
2. 協助系統之規劃、設計、分析與測試。
3. 需熟PHP、MySQL、jQuery。
4. 依需求撰寫並維護 API 與 WEB 前端溝通
5. 邏輯清楚，良好的物件導向觀念，能獨立作業。
6. 具強烈責任感，個性主動積極，並可獨立完成專案。

加分項目：
1. Linux系統維護與更新 (CentOS)
2. 有PHP MVC Frameworks (codeigniter or laravel) 使用經驗。
3. 熟悉 javascript, jquery 與 CSS
4. 熟悉 TCP/IP, HTTP 協定，有用過第三方 API (Facebook / Google) 的實作經驗。"
Oracle ERP 系統工程師,勝昱科技股份有限公司,面議,2年以上,台北市內湖區,員工255人,上市上櫃,專科,"1. Oracle ERP 系統維護及問題排除。
2. Oracle ERP 系統客製開發與外部系統整合開發。
3. Oracle ERP內部同仁教育訓練。
4. 網頁維護。
5. 需視任務配合出差。
6. 能獨立作業。"
核心API開發工程師,永聯物流開發股份有限公司,面議,經歷不拘,台北市內湖區,員工60人,,專科,"1. 進行商業邏輯API開發，包括：
2. 介面設計以及程式撰寫、
3. 撰寫軟體的單元測試、
4. 撰寫API文件"
程式設計工程師,海碩集團_海駿股份有限公司,面議,2年以上,台北市中山區,員工1000人,,專科,"1.根據使用者需求分析，負責程式設計、撰寫。
2.控管軟體開發版本與設計進程。
3.軟體測試驗證與修改。"
資訊高級工程師(台北總公司),和椿科技股份有限公司,面議,2年以上,台北市內湖區,員工200人,上市上櫃,專科,"1. 規劃各作業SOP、各單位溝通協調窗口。
2. 協助客製開發 ERP 及 報表程式。
3. 其他主管交辦事項。"
程式設計師,良福保全股份有限公司,面議,1年以上,台北市中山區,員工2800人,,大學,撰寫及維護公司網頁、程式及資料庫
軟體工程師,核桃運算股份有限公司,依公司規定,經歷不拘,台北市大安區,,,大學,"1. 協助設計，資料彙整，實作資料串流系統. 
2. 協助實作與維護於docker swarm上，自動布署的Data as a service系統."
資訊部人員 (軟體開發工程師),玉山綜合證券股份有限公司,依公司規定,經歷不拘,台北市中山區,員工560人,,大學,"1.電子平台開發及維運。
2.具備ASP.Net或C# 等開發經驗者。
3.證券交易平台開發及維運。
4.新種業務研發及API 串接 開發。
5.行動下單 APP 開發與維運。
6.APP SDK 開發與維運。"
【薪資優福利佳】DevOps開發運維工程師,博發科技有限公司,面議,1年以上,台北市內湖區,,,專科,"主要工作內容:
1.開發 NOC監控、CI/CD部屬、CDN、DNS、報表等運維工具
2. microservice開發
3.內外部api接口開發、介接

需要協助處理:
1.部屬問題排除
2.系統運維相關問題排查"
