jobName,companyName,salary,experience,place,companySize,special,school,description
Blockchain Software Engineer區塊鏈軟體工程師,萬寶華企業管理顧問股份有限公司,面議,經歷不拘,台北市大安區,,,大學,"We are currently looking for Blockchain Software Engineers for a new start-up Company in Taiwan, focusing on cryptocurrency exchange platform. This is your chance to develop innovative technology products and enhance your career. If you have a strong passion for Blockchain and Cryptocurrencies and the desire to never stop learning, you are the candidates we are looking for! 

Skills Requirements:
- Good interpersonal and communication skills
- Strong analytical and critical thinking skills
- Ability to manage multiple tasks and requests
- Structured, disciplined approach to work, with attention to detail
- Flexible, able to meet changing requirements and priorities
- Autonomous, capable of working with little or no supervision
- Ability to react positively under pressure to meet tight deadlines
- Have strong motivation/desire to learn and progress

Responsibilities:
- Play, Explore, Hack, Break things, and Fix them so that they’re better and more useful
- Design, develop, and test Blockchain technologies, with minimal supervision 
- Brainstorm and evaluate applications for new technologies and tools as they continue to evolve
- Participate in technical reviews as part of the development process"
(約聘)ETL軟體工程師,中華系統整合股份有限公司,面議,1年以上,台北市大安區,員工115人,,大學,"1.資料倉儲ETL程式開發、維護及測試 (ETL工具包含 Automation、Trinity、 
DataStage等)
2. 資料品質檢核程式開發與維護
3.行動/固網/數據/企客等業務資料整備程式開發、維護及測試
4.大數據標籤程式開發
5.大數據平台內外部應用API程式開發
6.程式異常處理(A級)
7.與上游系統定期資料比對
8.程式說明及測試文件撰寫"
【107年研發替代役】大數據分析師,華新麗華股份有限公司,面議,經歷不拘,台北市信義區,員工6500人,上市上櫃,碩士,"1.因應企業需求提供資料分析與建模服務 
2.規劃與架構大數據分析流程與工具，以進行資料萃取、儲存、處理與視覺化。
3.其他主管交辦事項工作"
AML Implementation Consultant,精誠資訊股份有限公司,面議,5年以上,台北市內湖區,員工2000人,上市上櫃,大學,"1.熟悉目標管理及追蹤執行
2.軟體開發及資料分析技能，具參與30人以上使用者資訊系統專案開發經驗
3.熟悉銀行業務、具備業務分析及作業規劃經驗
4.具銀行AML或信用/作業風險規劃、金融同業管理審查、法金作業等相關經驗
5.主動積極、靈活創新，具備自我學習能力
6.擁有良好的溝通協調技巧，善於分析及歸納處理
7.可獨立作業並具規畫整合能力"
1070034  數位科技處 專案設計師,全球人壽保險股份有限公司_總公司,面議,4年以上,台北市信義區,員工3000人,,大學,"為迎接FinTech來臨的浪潮，本公司正積極進行轉型作業，以期能與新興數位科技接軌，預計明後年所涵蓋領域如下:
. DevOps 及CI/CD流程導入
. 保險電子商務功能開發
. Mobile 程式(iOS及Andorid)發展
故所需人員工作內容:
1. 熟悉iOS SDK開發、維護和效能優化
  a. iOS APP開發，維護和效能優化
  b. 開發App後台工具、監控工具...等
  c. 串接後端Web Service
2. CI/CD
a. 具備iOS Unit test經驗
b. 熟悉iOS app 上版發佈流程
c. 熟悉iOS app 自動化測試及上版發佈流程經驗佳
d. 使用資料庫(如SQL lite)儲存資料於APP"
Sr. Backend Engineer (core platform project),"Audatex Co., Ltd._翱特有限公司",面議,5年以上,台北市大安區,員工30人,,大學,"Key Responsibilities
- Writing new and reusable code to support our in house applications in an agile, test driven development environment
- Develop flexible RESTful and/or SOAP Web services
- Deploy server to Tomcat, cloud in the future (Pivotal Cloud Foundry (PCF))
- Research & identify new technologies to drive internal innovation
- Contribute to stress and load testing of the application through automation
- Follow the agreed internal standards
- Participating actively in technical and user stories discussions
- Writing unit tests
- Solve complex business problems in a timely and robust manner
- Preparing technical specification, installation instruction documents and release notes in each sprint release
- Performing code reviews
- Support and maintain existing legacy systems and help map their transition to the new architecture"
專案經理( 公用技術支援處),凌群電腦股份有限公司,面議,3年以上,台北市萬華區,員工950人,上市上櫃,大學,"1.專案問題處理  
2.客戶及專案工作成員溝通協調   
3.專案導入及執行  
4.專案管理規劃"
Senior Software Engineer (C++),香港商盛匯信息科技有限公司台灣分公司,面議,5年以上,台北市信義區,員工20人,,大學,"An exciting opportunity to work in accelerating Financial Technology Industry. We invite high caliber to join our new software development team. If you are passionate about technology and finance, and looking for a dynamic growing platform to develop your FinTech career, we would be grateful to hear from you

Responsibilities:
• Design, build, and maintain efficient, reusable, and reliable C++ code
• Implement performance and quality modules
• Identify bottlenecks and bugs, and devise solutions to these problems
• Help maintain code quality, organization, and automatization"
Staff QA Engineer (18001068),Ruckus Networks_台灣博科通信系統有限公司,面議,5年以上,台北市內湖區,員工160人,,大學,"- The candidates should be capable to develop and document detail test plans based on the functional and technical specifications. 
- Good communication skills to interact with developers, customer supports and field engineers are required. 
- This position requires a minimum of 5 years of QA Engineering, network design, software, or systems test resulting in the successful delivery of quality Wi-Fi products. 
- Experiences with LAN, L2/L3 Switch, Routing protocols, TCP/IP, NAT, IGMP v2/v3, NTP, DNS, FTP, SNMP, 802.1x, QoS and Firewall. 
- Experiences with IxChariot, IxLoad, IxExplorer, and IxVeriWave test tool / equipment. 
- Experiences with wireless function testing , such as hotspot R2/802.11r/802.11k is a plus
- Familiar with packet capture and analyze. 
- Experience with testing lab planning, IPv6, Linux & Authentication server setup is a plus. 
- Must possess a BS or BA in CS, EE, IS, Math or equivalent. 
- Any other wireless / network certification is a plus."
(資深) 軟體測試開發工程師  (Sr.) SQA Test Development Engineer,Marvell_邁威爾科技有限公司,面議,4年以上,台北市內湖區,,外商公司,碩士,"As a SQA Test Development Engineer in the Solid State Drives (SSD) group at Marvell Technology, you will develop test cases and test infrastructure to verify firmware for Solid State Drives. This involves designing automated white-box tests to exercise firmware functionality for new solid state drive controllers. Your tests will be used to verify reliability, endurance, and performance requirements of Solid State Drives for the enterprise and/or consumer market. 

In this role, you will develop test code associated with Solid State Drives. Your focus will be on firmware quality in the system and the target application. As needed, you will develop new test tools and methods. Using analysis equipment or software, you will demonstrate the effective analysis of functional or performance issues with the firmware and hardware in test environments or target host systems."
Systems engineer,台灣聯想環球科技股份有限公司,面議,5年以上,台北市中正區,,,大學,"The primary responsibility of the Systems Engineer is technical ownership of the delivery / refresh of Lenovo Branded S series products. The Systems engineer will be responsible for working with partners to resolve issues associated with these products while understanding the product features. This position works in cooperation with the Technical Project Manager and Storage partners to ensure product deliverables are met. Responsibilities also include coordinating and communicating with multiple teams, including the storage partner’s engineering team, product assurance, supply chain, and support, to ensure product launches and updates are timely and accurate. The Systems Engineer will be responsible for building product structures and initiating the release into the EC system. The Systems Engineer should have the ability to coordinate with subject matter experts, worldwide project team members, and work with the technical staff for information development and support."
"4443: Software Engineer, Site Reliability Engineer (AIM BA)",Trend Micro_趨勢科技股份有限公司,面議,2年以上,台北市大安區,員工5200人,外商公司,大學,"Overview 

Do you know how serious about Phishing mail threat to businesses? According to Verizon, 67% of cyber espionage begins with a phishing email, and numerous reports and white papers demonstrate massive increases in the rate and severity of cyber-attacks on organizations! Social engineering poses a significant risk to businesses, with phishing being a common tactic.


Employees are information security’s weakest link.

 

Phish Insight is a SaaS that provides a flexible cloud base service to simulate any modern social engineering attacks to enables employee security awareness from training. It's the fast, efficient way to measure employee vulnerability while ramping up awareness of the seriousness of the risk. We wish we become the biggest security awareness platform in the world to educate enterprise employees.

「You cannot save the world alone !」Join this team, you will be one of the heroes to protect the digital world. 


Job Responsibilities 


·         Engage in and improve the whole lifecycle of services—from inception and design, through deployment, operation and refinement.

·         Support services before they go live through activities such as system design consulting, developing software platforms and frameworks, capacity planning and launch reviews.

·         Maintain services once they are live by measuring and monitoring availability, latency and overall system health.

·         Scale systems sustainably through mechanisms like automation, and evolve systems by pushing for changes that improve reliability and velocity.

·         Practice sustainable incident response and blameless postmortems."
外商-中高階QA ENGINEER(203DO),萬寶華企業管理顧問股份有限公司,面議,3年以上,台北市大安區,,,大學,
ERP專案工程師,新堡科技股份有限公司,面議,2年以上,台北市內湖區,員工40人,,大學,"1. 參與任何ERP專案開發經驗一年以上
2. 有ASP.NET開發經驗尤佳
3. 有BIG DATA 及商業智慧相關經驗尤佳"
商業智慧(BI)工程師,志弘資訊股份有限公司,面議,2年以上,台北市大同區,員工20人,,專科,"1. 商業智慧(BI)專案支援
2. 資料整合(Data Integration)專案支援
3. 與客戶進行需求討論與分析
4. BI/DI應用程式設計與開發
5. BI/DI系統設計及架構規劃"
資深韌體工程師(台北),鑫創科技股份有限公司,面議,3年以上,台北市信義區,員工150人,上市上櫃,碩士,"1. 具3年以上NAND Flash相關storage device產品控制器韌體設計開發經驗.
2. Familiar with C programming, data structure and algorithm.
3. 熟8051"
Hadoop軟體工程師(T48),關貿網路股份有限公司,依公司規定,2年以上,台北市南港區,員工470人,上市上櫃,大學,"1. 雲端大數據資料視覺化分析平台研發。
2. Hadoop-based應用系統開發維護及專案支援。
3. 巨量資料處理及ETL架構規劃及開發。
4. Big Data關鍵技術研究發展。"
研發替代役_Java application developer,Gorilla Technology Group_大猩猩科技股份有限公司,面議,經歷不拘,台北市內湖區,員工220人,,碩士,"1)Web Front-end & Back-end develop
2)Cloud service develop
3)Big data platform architecture & solution
以上分屬不同產品開發團隊. 依個人"
【外商/年薪可議】Java / Mobile Apps (有機會轉正) - 105JP,萬寶華企業管理顧問股份有限公司,面議,5年以上,台北市士林區,,,大學," skills in Objective-C and Java (J2EE/ J2ME)
 Familiar with iOS SDK (UIKit, Cocoa Touch, Core Data, Core Location, etc.) and"
Senior Embedded System Engineer_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,3年以上,台北市內湖區,員工83000人,上市上櫃,大學,"Established in 2013, Delta Research Center (DRC) is devoted to big data analytics as well as the development and"
Full Stack Software Engineer,孚創雲端股份有限公司,面議,2年以上,台北市內湖區,員工70人,,大學," the way from complex back-end data through web services to highly usable web-based user interfaces.
2. Play a key role in"
IIoT Software Architect,Advantech_研華股份有限公司,面議,10年以上,台北市內湖區,員工8000人,上市上櫃,大學,Job Description: Responsible for architecting and leading implementation of cloud based data driven vertical industrial IoT
演算法工程師,Opus Microsystems_御特科技股份有限公司,面議,經歷不拘,台北市內湖區,員工28人,,碩士," image with 3D data
5. SLAM algorithm
6. 3D+ application S/W solution"
Web Development Engineer(南港)-RSBU SWRDC,神基科技股份有限公司,面議,經歷不拘,台北市南港區,員工550人,上市上櫃,大學,", you are expected to be responsible for the following：
- Web full stack development
- Data Visualization"
<美國矽谷潛力新創-薪優>Sr. APP Engineer (995),"經緯智庫股份有限公司 (MGR Consulting Co., Ltd.)",面議,5年以上,台北市松山區,,,大學," user experience, native application development, custom views, data modeling, interfacing with web services, and more. You"
程式設計師-駐點中華電信(定期/約聘),資拓宏宇國際股份有限公司,面議,2年以上,台北市大安區,員工980人,,專科,"1.負責web應用系統之程式開發
2.使用Spring framework以及Spring MVC,Spring Data(Hibernate,JPA)相關技術開發
3.使用Maven進行套件整合與應用"
Full Stack Engineer 全端工程師,塞席爾商悠福科技股份有限公司,面議,經歷不拘,台北市中山區,,,大學,"Responsible for platform product, including design and implementation 
Passionate at next generation data-driven marketing"
Frontend Developer,艾普麥斯特股份有限公司,面議,1年以上,台北市松山區,員工16人,,專科," be able to develop dashboards through data visualization tools.
▒ You will work closely with UI/web designers and other"
[KKBOX] iOS Engineer_Japan Product,願境網訊股份有限公司_KKBOX,面議,2年以上,台北市南港區,員工400人,,大學,".Write test cases for API and data model.
3.Research the technology and framework we need.
4.Refactor code bases and optimize"
C.顧問類-專案經理(資訊系統導入),資誠聯合會計師事務所(PwC Taiwan)_普華商務法律事務所,面議,8年以上,台北市信義區,員工2600人,外商公司,大學,"1. 負責專案管理，統籌專案執行事項及各項資源調度，協助與確保公司和客戶皆能圓滿達成專案目標與任務。
2. 具ERP/ CRM/ Big Data等專案經驗均可"
Back-end Engineer 後端工程師,塞席爾商悠福科技股份有限公司,面議,經歷不拘,台北市中山區,,,大學,"Responsible for platform product, including design and implementation 
Passionate at next generation data-driven marketing"
CRM 程式設計師 / 系統分析師,Advantech_研華股份有限公司,面議,2年以上,台北市內湖區,員工8000人,上市上櫃,碩士,", technical service, call center operation, and other CRM relevant projects execution
4.Customer data analysis, dashboard and"
SF800 智慧型裝置事業群- AI / Machine Learning Scientist,仁寶電腦工業股份有限公司,面議,經歷不拘,台北市內湖區,員工5500人,上市上櫃,碩士,". You will work on developing neural network models and data analytics to solve real-world problems.
  - Apply AI/ML"
【數位所】資料分析工程師,資策會_財團法人資訊工業策進會,面議,1年以上,台北市松山區,員工2000人,,碩士,"1.開發能源領域資料分析核心演算法
2.專案計畫執行
3.具備Data/Text Mining/數值統計/Machine Learning相關研究或程式開發經驗"
SA100智慧型裝置事業群-Software Design Leader,仁寶電腦工業股份有限公司,依公司規定,經歷不拘,台北市內湖區,員工5500人,上市上櫃,大學," OpenWRT and Linux Kernel
   (2)Familiar with TCP/IP protocol, IP routing, NAT, WiFi standard
   (3)Data throughput"
Software Development Engineer in Test (RD),台灣聚引移動有限公司,面議,3年以上,台北市信義區,員工40人,,大學," Windows
- Deliver trend of feature adoption by your data analysis and strategy thinking
- Generate regular reports"
Golang Backend Engineer,街口電子支付股份有限公司,面議,3年以上,台北市松山區,員工70人,,大學,", including data structures, design patterns, testing, and debugging skills
5. Experience in asynchronous programming"
Digital Business Analyst (Mobile) Executive,台灣賓士股份有限公司,面議,5年以上,台北市松山區,員工260人,外商公司,大學,", configuration, data and support"
QA Engineer(Manual)-203MC,萬寶華企業管理顧問股份有限公司,面議,5年以上,台北市大安區,,,大學, co-work with other colleague to resolve problem by analyze data and process. You will manage and implement project within
商業智慧工程師,合邦商網股份有限公司,面議,1年以上,台北市內湖區,,,大學,"1.負責蒐集BI使用者需求與分析
2.規劃與建置 Data Warehouse
3.規劃與建置資料處理 ETL 
4.商業智慧BI報表開發及維護"
商業智慧工程師,捷元股份有限公司,面議,1年以上,台北市內湖區,員工280人,上市上櫃,大學,"1.負責蒐集BI使用者需求與分析
2.規劃與建置 Data Warehouse
 3.規劃與建置資料處理 ETL 
 4.商業智慧BI報表開發及維護"
"軟體應用工程師/ 軟體專案主管 (Deep Learning, Computer Vision)",緯昌科技股份有限公司,面議,經歷不拘,台北市南港區,員工60人,,專科," components/framework (CUDNN, Caffe, Torch, Keras)
- Research on new DL algorithm on - create new data set, training model, and"
【校園徵才專區】智慧聯網技術工程師,資策會_財團法人資訊工業策進會,面議,經歷不拘,台北市松山區,員工2000人,,大學,"1. 投入IoT/Cloud/Data Analytics/5G 通訊市場趨勢和技術研究
2. 研發智慧聯網領域具實作技術之培訓課程規劃與設計
3. 協助落實OnO (Online and Offline)學習模式"
AI人工智慧-專案經理,臺泥資訊股份有限公司,面議,5年以上,台北市中山區,員工70人,,大學,"1.    建置大數據資料庫
2.    開發及佈署機器學習、深度學習模型
3.    機器學習、深度學習訓練結果分析與建議

**歡迎大數據(Data Mining、AI人工智慧) 領域人才加入**"
研替- 安卓系統軟體工程師 (SW),迪芬尼聲學科技股份有限公司,面議,經歷不拘,台北市南港區,員工250人,,大學,"
• Fundamental computer science knowledge on algorithm, data structure and design principles 
• Self-motivate, passionate and"
資訊資深工程師,崇越科技股份有限公司,面議,5年以上,台北市內湖區,員工450人,上市上櫃,大學,"1. 對於鼎新 BI 及建置 Data warehouse有相關經驗
2. 熟悉 Cube, OLAP 等多維度多分析工具
3. 對於鼎新 Easyflow.NET 有開發經驗並與 ERP/HRM 有整合經驗"
Hardware Applications Engineer (PMIC)  (E1963604),Qualcomm Taiwan Corporation_台灣高通股份有限公司,面議,3年以上,台北市信義區,,外商公司,大學," power debugging working experience will be an excellent plus
- Provide the power data report and analysis"
Infrastructure Specialist,孔孟文化事業有限公司,面議,2年以上,台北市中山區,員工200人,,專科," (Ubuntu with PXE-booting and preseeding) 
-Maintain data backup and restore 
-Install and configure clients and servers"
軟體工程師(P08),碩天科技股份有限公司,面議,1年以上,台北市內湖區,員工2500人,上市上櫃,大學,"1.Data Center Infrastructure Management-協助撰寫DCIM系統
2.Building Automation System-撰寫BAS相關程式
3.IoT-撰寫設備與軟體通訊方式與接口
4.Cloud-具"
Senior Full Stack Software Developer,薩摩亞商維德思全球股份有限公司台灣分公司,面議,3年以上,台北市大安區,員工15人,外商公司,專科,"About The Company
Found in 2004 as a web marketing firm. Watics is now refreshing our brains and positioning, reintroducing ourselves as a
dynamic and passionate group creating scintillations from the mobile apps and web platforms – NOT ONLY in the digital
world though. Amongst our expertise, our team has great business development experiences and alliances across the
globe. Everything we create will pass territorial boundary, so passport isn’t our limitation! Whatever it takes to create
products that tick YOU and the Market, we are here for it!
For our exciting transformation, we are now building adding team members that will become our foundation team at our
development headquarter. This team will hopefully later head up the creation of our regional development teams. This
passionate team will need to set a great example to our team members across regions.

- Own the architectural design of new features and components, and improve on current designs
- Develop modular, efficient, and reusable code with scalability in mind
- Collaborate with Design Team to iterate on the design and implementation of our web and mobile projects
- Identify and address existing or potential performance issues
- Engage team in development best practices, and participate in code reviews"
數據分析師,(遠東集團)鼎鼎企業管理顧問股份有限公司,面議,經歷不拘,台北市大安區,員工160人,,大學,"「新零售」、「全渠道」、「無人店」等，都是零售通路數位轉型的藍圖；人工智慧、機器學習等，則是提升消費體驗，轉型必備的能力，而提供能力的養分則是零售通路的巨量資料、適切的演算法、及懂得探索數據的人才! 

遠東集團零售通路體系現下即將進入新營運模式，亟需結集各式大數據人才，協助提出並發現問題、整集並清洗數據、演算並建構數據模型、調整並優化數據參數、輸出結果並提出結論。 大數據團隊預計徵才六位，由零售通路規劃總部帶領，偕同各通路技術團隊，共同建構遠東集團零售通路客戶導向的資料倉儲、數據模型、商情模板，進而提供具客戶體驗導向的數位應用、及人工智慧服務。

若是您具備以下相關經驗或資格，我們竭誠歡迎您的加入，為遠東集團零售通路注入新血，共同創造下一個世代、屬於台灣市場的數據零售營運模式!

   數據分析師: 三年以上消費性商品產業相關之數據分析經驗。統計、應數相關學歷、熟悉至少一種商業智慧工具。熟悉R軟體，具建模經驗者尤佳。主要負責資料探勘、資料分析、資料視覺化；或預測分析、商業決策解讀。(相關徵才細節請參照下列說明)

遠東零售集團官網：
https://www.ferg.com.tw/categories.aspx?cid=2&lang=TW

透過收集業務端需求及商業資料，發掘並驗證新的因果/相關與可能解決方案，提供洞見，數據處理、分析與報告。
– 與各公司之業務主管溝通
– 跨軟體/資料結構及分析/營運發展
– 從營運洞察中發掘創新點子
– 持續和業務單位成員腦力激盪及互動
– 持續發掘尚未蒐集的資料來源及可能性"
Staff DevOps Engineer (18001151),Ruckus Networks_台灣博科通信系統有限公司,依公司規定,5年以上,台北市內湖區,員工160人,,大學,", excel in a technology driven environment and be passionate about automation and Data Science.

Responsibilities"
Z2-BI資深工程師 (台北),永豐餘投資控股股份有限公司,面議,3年以上,台北市中正區,員工3300人,上市上櫃,大學,"1.負責蒐集BI使用者需求與分析
2.設計與開發Data Warehouse / Data Mart/ Cube
3.設計與開發資料處理 ETL
4.負責設計與開發相關分析資料呈現(報表、圖表與儀表板)
5.負責BI系統維護
6.對資料分析與資料"
System Architect 系統架構師,Gogoro Taiwan Limited_睿能創意股份有限公司,面議,5年以上,台北市松山區,員工900人,,大學," roadmap4. Manage and drive large cross departmental efforts and delivery teams involving ETL, ERP, DMS, BI, Data Warehouse"
Senior QA Automation Engineer,沛星互動科技股份有限公司,面議,3年以上,台北市信義區,,,專科,", big data platform, frontend system, etc. We expect the candidate to master the skills in defining suitable automation QA for"
Senior IoT SW Solution Architect/Engineer(南港)_IoT,神基科技股份有限公司,面議,5年以上,台北市南港區,員工550人,上市上櫃,大學," videos as evidence, upload to cloud and be able to efficiently and intelligently manage terabytes of video data and analyze"
4502: Solution Architect,Trend Micro_趨勢科技股份有限公司,面議,8年以上,台北市大安區,員工5200人,外商公司,大學,DCS (Data Center Service) team provides hybrid cloud solutions in data center to empower Trend Micro global services. We
[台北] Cloud Platform Engineer,遠景科技股份有限公司,面議,3年以上,台北市松山區,,,專科," Exosite's Erlang/Elixir & node.js based data and device management platform Murano.

ESSENTIAL DUTIES AND RESPONSIBILITIES:
1"
Business Solution Analyst 商業系統分析師,Gogoro Taiwan Limited_睿能創意股份有限公司,面議,3年以上,台北市松山區,員工900人,,大學," analyzing data to draw business-relevant conclusions and in data visualization techniques and tools
● Basic knowledge in generating"
(LTEG) Server Side Developer – EC,LINE Taiwan_台灣連線股份有限公司,依公司規定,2年以上,台北市內湖區,,,大學," data preferred.
- Experience and knowledge of web crawling and data parsing would be a big plus.
- Experience of CI/CD and"
【2018年研發替代役】Senior AI Engineer,葳騰科技股份有限公司,依公司規定,經歷不拘,台北市內湖區,員工80人,,碩士," initiatives.

 Your will work with other engineers to design efficient, scalable, automated processes for large scale data"
Service Software Engineer,某科技有限公司,面議,2年以上,台北市松山區,,,大學," RESTful APIs for various services, like payment or e-commerce.
2. A big plus with experiences in creating dashboard for data"
PL/SQL Database Developer (美商),英諾瓦資訊科技服務有限公司,面議,3年以上,台北市內湖區,,外商公司,專科," to take supporting jobs, like Ad Hoc Reporting Query, data fixing (DML), Production Issue, etc.
 Efficient communication"
【顧問部】顧問師/高級顧問師 (財務風險管理 程式設計)-316,KPMG_安侯建業聯合會計師事務所,依公司規定,經歷不拘,台北市信義區,員工2000人,,大學,"1. ETL程式開發及撰寫，配合系統規劃進行資料庫規劃建置、Data Mart設計
2. 使用SQL程式撰寫與資料庫管理
3. 報表系統設計開發及維護 
4. 撰寫系統開發相關的標準處理規範文件"
IT- SAP Senior Engineer,台灣大昌華嘉股份有限公司,面議,4年以上,台北市內湖區,員工1500人,外商公司,大學," (e.g., test objectives, test cases, test data, test scripts) for executing unit, integration, system or acceptance testing in"
影像應用及分析工程師_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,2年以上,台北市內湖區,員工83000人,上市上櫃,碩士,"Established in 2013, Delta Research Center (DRC) is devoted to big data analytics as well as the development and"
JAVA 資深程式開發工程師,藍科數位科技股份有限公司,面議,2年以上,台北市內湖區,員工90人,,專科,"Java Web應用程式開發
1. 需懂 OODP、熟悉 Spring (MVC、Data) 框架
2.需懂關聯式資料庫基本操作與設計(oracle、mysql)
3. 需懂 JUnit 、postman、soapui 等測試框架及工具"
Software Engineer (Test Automation),英屬開曼群島商盾心科技股份有限公司台灣分公司,面議,經歷不拘,台北市信義區,員工45人,外商公司,大學," deal with HA, DR
[+] Proficient in data structures and algorithms
[+] MongoDB / AWS DynamoDB or other databases"
軟體測試工程師 QA Engineer,荃方科技股份有限公司,面議,經歷不拘,台北市內湖區,員工50人,,專科,".
- Prepare test environment, test scenarios, data and test scripts."
軟體研發工程師,耐特普羅資訊股份有限公司,面議,1年以上,台北市內湖區,員工80人,,大學,"1. 參與專業軟體研發團隊, 研發企業級產品 - Trinity ETL  (http://tw.trinity-data.com)
2. 研發資料倉儲、海量資料、企業管理軟體
3. 依循 SDLC 執行設計, 編碼與測試
4. 撰寫設計與"
海量資料庫工程師,綠光能數位有限公司,面議,經歷不拘,台北市松山區,,,大學,"1.公司內部及客戶資料庫建立管理及維運
2.有統計、機率、資料探勘(Data Mining)
3.對資料庫有興趣
4.對 Python 程式開發及調教有興趣
5.管理及架設各種資料庫高可用度方案
6.有資料庫認證者為佳"
【2018研發替代役暨預聘】影像應用及分析工程師_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,經歷不拘,台北市內湖區,員工83000人,上市上櫃,碩士,"Established in 2013, Delta Research Center (DRC) is devoted to big data analytics as well as the development and"
(GBS CIC)Application Developer: SAP.HANA - ( 102562BR),IBM_台灣國際商業機器股份有限公司,面議,4年以上,台北市信義區,,外商公司,大學," tools to extract both SAP and non-SAP data  
    - Become a part of implementation projects and leading roll out solutions"
Frontend Engineer (JavaScript),軒昂有限公司,面議,2年以上,台北市內湖區,員工200人,,大學,"Job duty:
1. Base on angular framework, implement complex game client, which subscribe live data via websocket"
Web Front-End Developer (前端工程師),英屬開曼群島商盾心科技股份有限公司台灣分公司,面議,經歷不拘,台北市內湖區,員工45人,外商公司,大學," database-backend web applications, including schema and API development, and scaling issue.
[+] Proficient in data structures"
Frontend Software Engineer(E4E)_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,2年以上,台北市內湖區,員工83000人,上市上櫃,大學,"Established in 2013, Delta Research Center (DRC) is devoted to big data analytics as well as the development and"
IT Infrastructure Assistant Manager ~ Manager,日商三菱日聯銀行股份有限公司台北分公司,面議,3年以上,台北市松山區,員工180人,外商公司,大學,". Manage and maintain data center.
5. Work in partnership with Branch user to resolve complex IT issues including but not"
Backend Developer_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,經歷不拘,台北市內湖區,員工83000人,上市上櫃,大學,"Established in 2013, Delta Research Center (DRC) is devoted to big data analytics as well as the development and"
Regional Project Specialist (Contractor),德商默克在台集團_台灣默克股份有限公司,面議,經歷不拘,台北市內湖區,員工235人,外商公司,大學," module
2. Experience in customer service process from order to cash
3. Regional project coordination
4. Business data"
Senior 後端／全端工程師,吉寶系統有限公司,月薪 6萬5仟元 至 8萬元,3年以上,台北市大安區,,,大學,"設計創造一個穩定發展架構的後端環境
與外部技術團隊合作控管前後端
維護web應用程序的後端和相關基礎設施
部署Linux的服務器產品
提供一個乾淨，良好的註釋，可測試的程式碼
維護 Data mining 環境"
軟體開發工程師,力麗科技股份有限公司,面議,3年以上,台北市中山區,員工130人,,大學,".
4. Self motivated, good teamwork and program solving skill.

Better:
• Have some knowledge with BIG-DATA, MongoDB"
Senior Security Architect_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,3年以上,台北市內湖區,員工83000人,上市上櫃,碩士,"Established in 2013, Delta Research Center (DRC) is devoted to big data analytics as well as the development and"
【外商 / 月薪3萬8起】Engineering Assistant - 105 IW,萬寶華企業管理顧問股份有限公司,月薪 3萬8仟元 至 4萬5仟元,1年以上,台北市南港區,,,大學," inventory management.
• Run shipping process 
• Data entry for R&D IT tools
• General administration support for R&D team"
[知名金融業] 大數據系統分析師,Morgan Philips Hong Kong Limited Taiwan Branch_香港商博禹國際顧問有限公司台灣分公司,面議,經歷不拘,台北市信義區,,,大學,"Our client is Taiwan's most international financial institution. Currently they are seeking big data experts. 

1. 負責大數"
資料分析師(金融)-B100,精誠資訊股份有限公司,面議,8年以上,台北市內湖區,員工2000人,上市上櫃,大學,"於DWH Data Analysis工作經驗5年以上：
1. 熟悉銀行核心系統(Core Banking)或其它相關業務
2. 具備銀行業DWH資料分析與建立Modeling經驗
3. 具備跨平台資料分析
4. 具Stored Procedure"
Technical Specialist (IoT Center 約聘人員),台灣微軟股份有限公司 (Microsoft),面議,2年以上,台北市信義區,員工417人,外商公司,大學," program manager to build up vertical IoT showcases based on Azure IoT services, Edge framework and Data/AI platform, including"
APP開發工程師,玉山銀行_玉山商業銀行股份有限公司,依公司規定,經歷不拘,台北市中山區,員工7000人,上市上櫃,大學,"開發、網路資料傳輸、Data encryption
*具備敏捷開發團隊所需之協同開發、整合能力及溝通技巧"
C# MVC開發工程師,淮南寰宇股份有限公司,面議,1年以上,台北市中山區,員工60人,,大學,"1.承接專案主管交付功能項目開發。
2.撰寫架構化API接口與Web Application。
3.ASP.Net MVC應用系統商務邏輯撰寫。
4.MS SQL & T-SQL & Stored Procedure相關data base"
Vulnerability Scientist_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,3年以上,台北市內湖區,員工83000人,上市上櫃,碩士,"Established in 2013, Delta Research Center (DRC) is devoted to big data analytics as well as the development and"
遊戲技術美術 Technic Artist (Unreal),臺灣數字王國有限公司,面議,5年以上,台北市大安區,,,學歷不拘,"1.熟悉Unreal引擎及3DS MAX或者Soft-Image、Maya等美術軟體
2.工作為開發AR/VR互動遊戲
3.研究/測試3D製作技術 
4.優化美術製作Data Pipeline 
5.與電腦視覺工程師共同研發3D圖學技術"
