jobName,companyName,salary,experience,place,companySize,special,school,description
VolP暨客戶服務工程師,源思科技股份有限公司,面議,2年以上,台北市中正區,員工60人,,專科,"1..熟悉 SIP RFC3261 及其相依協定基礎知識，並具備 SIP 問題封包分析能力。
2.熟悉 VoIP 與傳統 PBX 介接整合，並具備相關的設定與問題排除實務經驗。
3.熟悉 Firewall、Route、L2 switch 運作原理，具備協助客戶設定與問題排除能力。
4.熟悉 MacOS 操作經驗(公司配發 Macbook 筆記型電腦)
5.具備 Windows & AD 系統管理經驗尤佳。
6.具備 Linux 及 shell script 相關知識。
7.具備相關維運或客服經驗尤佳。
8.具備與客戶溝通技巧，高度EQ及迅速掌握客戶的問題重點，並協助解決客戶的問題。
9.協助安裝與維護客戶端設備，完成公司所提供之服務。
10.提供相關操作事項的諮詢與服務。"
Mobile Game Programmer  遊戲開發工程師,喜登數位股份有限公司,依公司規定,4年以上,台北市信義區,員工30人,,專科,"You are a highly self-motivated individual who thinks that you can always make things better and faster. Join the Doctor Who: Legacy team to continue building new gameplay features and continued maintenance of the BBC worldwide hit television series.

Responsibilities/ Role :
Design and develop mobile games
Work within a small collaborative team of software engineers, designers, artist and producer in an agile environment to understand requirements, estimate level of effort, and plan out development tasks
Participate in all phases of the software development cycle
Participate in planning sessions"
[研發替代役]Frontend Engineer,沛星互動科技股份有限公司,面議,經歷不拘,台北市信義區,,,大學,"Appier is a technology company that makes it easy for businesses to use artificial intelligence to grow and succeed in a cross screen era. Appier is formed by a passionate team of computer scientists and engineers with experience in AI, data analysis, distributed systems, and marketing. Our colleagues come from Google, Intel, Yahoo, as well as renowned AI research groups in Harvard University and Stanford University. Headquartered in Taiwan, Appier serves more than 500 global brands and agencies from offices in international markets including Singapore, Japan, Australia, Hong Kong, Vietnam, India, Indonesia and South Korea.

Job Description
Frontend engineers at Appier focus on handcrafting sophisticated web UI using cutting-edge front-end development technologies / tools. We work closely with UI/UX designers and backend engineers and deliver high-quality, fluent and elegant web applications to our enterprise customers, or to aid daily operations within Appier."
RR-Linux系統工程師(工作地點：深坑/南京東路),新世代機器人暨人工智慧股份有限公司,面議,經歷不拘,台北市松山區,員工1700人,,大學,"1.技能佔比 Linux 80％ , Windows 20％
2.負責網路伺服器及相關設備的架構規劃、服務架設及管理維護，包括Redmine/Git版本控管/auto build/auto test…等系統
3.負責系統版本上線、故障分析處理，及相關監控、預警、資訊安全、容災等工作
4.負責更新系統安全性相關補丁、生產環境建立架設以及對於異常事件的緊急處理
5.會基本 Linux 操作與Shell Scripts，vi, rpm, crontab, apache config...者佳。
6.具備網路伺服器 (LDAP、MSQL、FTP、DNS、License) 實務架設、維護經驗者佳。

其他：詳細工作地點將依面談結果安排於深坑總部或台北市南京東路辦公室"
Solution Analyst,新加坡商安富利股份有限公司台灣分公司,面議,2年以上,台北市南港區,員工900人,外商公司,專科,"• Develop automation solutions with programming throughout analytical, development, testing and implementation stages
• Working with business users to provide on-going support and enhancement of automation solutions
• Conduct business analysis based on managements’ requirements
• Handle new projects and other ad-hoc reports as assigned"
Web Services Software Engineer,美商安邁科技股份有限公司台灣分公司,面議,經歷不拘,台北市中山區,員工620人,外商公司,大學,"1.Contribute to continual improvement by suggesting improvements to user interface, software architecture or new technologies 
2.Provide technical leadership into general architectural decisions and design stability"
SQA,潮網科技股份有限公司,月薪 3萬6仟元 至 5萬5仟元,經歷不拘,台北市中正區,員工60人,,大學,"1.建立與監控軟體測試標準及流程(Node.js, database)
2. 測試與驗證系統功能、相容性、效能、壓力承載、可靠度等。
3. Use case分析、test case規劃，包含integration testing、regression及 performance testing 
4. 準備自動化測試環境, auto testing script.維護test plans及test cases
5. 分析測試資料、釐清問題、提出改善建議，並撰寫測試報告。 
6. 熟悉基本軟體工程開發套件, 包括版控, bug issue tracking
7. 理工相關科系畢(若非資訊相關科系，需有程式開發經驗至少一年)"
【網路通訊事業部】Ethernet switch測試軟體開發工程師(內湖/Switch),光寶科技股份有限公司,面議,1年以上,台北市內湖區,員工55000人,上市上櫃,大學,"1.Develop automation test program for L2/L3 switch function
2.Support product testing"
【研發替代役專區】資料科學家,國泰金控_國泰金融控股股份有限公司,面議,經歷不拘,台北市信義區,員工200人,上市上櫃,碩士,"(1)  與跨部門業務合作，分析客戶行為及數據洞察，協助商業決策、商機探索
(2) 運用機器學習（分群、關聯及迴歸等演算法）、深度學習方法，建置預測模型，找出潛在的目標客群，協助行銷名單產製"
[台北] Cloud Platform Engineer,遠景科技股份有限公司,面議,3年以上,台北市松山區,,,專科,"POSITION SUMMARY:
Work with an international team to lead innovation in the IoT sector. Instrumentally contribute to Exosite's Erlang/Elixir & node.js based data and device management platform Murano.

ESSENTIAL DUTIES AND RESPONSIBILITIES:
1. Engineer products and services with the team that are the best in their class
2. Build performant micro-services with various technologies
3. Take ownership of projects and deliverable
4. Communicate with local and overseas teams
5. Trace code and understand the design of fairly big platform
6. Able to add new features follow along the original design logic
7. Other duties as assigned

JOB REQUIREMENTS:
1. Bachelor degree in soft engineering related field
2. 3+ years of soft engineering experience
3. Ability to read/write/speak/listen in English
4. At least 6 months experience in building distributed systems
5. Ability to master new technologies quickly
6. Comfortable working in a Linux environment
7. Experience with big data environments preferred
8. Experience or at least willing to learn Erlang"
資料工程師(研發替代役可)(NC-痞客邦研發中心),PIXNET_優像數位媒體科技股份有限公司,依公司規定,經歷不拘,台北市中山區,員工140人,,碩士,"目前Pixnet擁有7.1億文章及每日770萬讀者，所以本職缺很需要使用資料處理技術來處理本站的大量及不同資料。故對於資料結構、作業系統及平行處理有一定認識及瞭解。
在來是本職位也負責演算法模型的產品化、如果對於機器學習有基本的了解會是一個加分項目。

主要工作如下：
•將演算模型給予產品化，針對系統效能其穩定度做最大提升。
•設定並實作API，並符合站內某些高流量需求。
•設定並實作Data Pieline，將不同來源及不同特性的資料，給予統一整理和歸納。
•系統維運：自動化部署及設計監控機制，確保線上的演算法及服務能穩定持續運作。

演算法資料團隊 介紹 - https://goo.gl/SryrIZ"
LTE/5G Small-Cell 自動化測試開發工程師 (內湖/新竹),鴻海精密工業股份有限公司,面議,3年以上,台北市內湖區,,上市上櫃,碩士,"1.  開發Signal Generator and Analyzer 控制程式 (SCPI over Ethernet)
2.  開發測試程式
3.  導入自動化機制，取代人工測試"
IOT_SW(Cloud)高級工程師,訊舟科技股份有限公司,面議,3年以上,台北市內湖區,員工1500人,上市上櫃,大學,"Cloud programming,new features, policy requirement, performance improvement, outage prevention, AWS cost optimization"
【家教】程式語言-大專生以上,104家教網,時薪 700~900元/小時,經歷不拘,台北市文山區,,,學歷不拘,"課業輔導,希望上長期,每週上課1次,每次上課2.0小時,python"
【家教】程式語言-大專生以上,104家教網,時薪 600~1000元/小時,3年以上,台北市文山區,,,學歷不拘,"技能加強,希望上長期,每週上課1次,每次上課2.0小時,Phyton, c++ in priority,Require tutor for C++, python
Student is study at Bournemouth"
日文/日本語/日語 數據分析師-日系跨境電子商務企業(12226),立樂高園股份有限公司,月薪 4萬元 至 5萬5仟元,經歷不拘,台北市松山區,員工30人,,大學,"週

職務魅力：
・業務上須和部分員工合作並分別進行，可使用上班時間依照自己負責主題設定目標（基本上符合公司方針，有機會學習製作機械模型相關、使用R語言或Python語言）
・以日本和台灣為主分析數據，建構資料庫
・須處理其他部門的委託"
資訊工程師,中租企業_先鋒證券投資顧問股份有限公司,面議,2年以上,台北市內湖區,員工30人,,專科,網站、APP、Web Service、AI發展、內部系統開發與維護。
資深軟體工程師 Senior Software Engineer(Ad Network),威朋大數據股份有限公司,面議,3年以上,台北市松山區,員工90人,外商公司,大學,"[About Our Team]
Our develop team is free and open mind.
If you are interested , you can participate in frontend , backend or devops.
We like to discuss all kinds of development issues.
Everyone is free to express their own ideas and opinions.
The common goal of everyone is to think of ways to make the system better and more friendly.

[About The Job]
You will participate in various developments on the advertising platform and understand the domain knowledge of digital advertising.
In addition to the various demands from Product Manager , we usually do some features to optimize current system.
We have two product that are ADNW (API Server & web platform) and RTB system (DSP & SSP).
Frontend：jQuery,ROR,React
Backend：Java(J2EE),Scala,GO

[Responsibilities]
- Design and implement large scale data processing solutions . 
- Work closely with other engineering teams to realize and implement the next evolution of our Ad network system . 
- Maintain and improve our code quality and stability . 
- Bring a curiosity to work every day, and a willingness to ask questions of your coworkers . 
- Communication is key to our team productivity ."
雲端軟體工程師,傳象科技股份有限公司,面議,經歷不拘,台北市松山區,員工70人,,大學,"雲端系統分析設計與開發。 
雲端資料庫規劃、設計與建制。 
雲端應用程式撰寫與測試。 
有大型雲端軟體平台架構與分析經驗優先錄取。"
QT Manager,鈺立微電子股份有限公司,面議,6年以上,台北市內湖區,,,大學,"1. 協助各專案進行測試驗證。
2. 測試環境、設備、工具之建置，測試環境：組裝電腦,安裝windows系統,driver,application
3. 在不同的作業系統(Windows,Android,iOS)環境下測試影像application
4. 建立Test case,highlight issues,提供report.
5. 軟體自動化程式開發(Android or iOS or Appium)"
遊戲機率設計工程師,創樂科技有限公司,面議,2年以上,台北市內湖區,員工30人,,大學,"1.遊戲考察與分析 
觀察市場生態 
蒐集玩家體驗 
提出具洞見的分析

2.遊戲數學計算 
熟悉排列組合、機率理論 
撰寫演算法，產生統計分析用的樣本資料 
檢驗演算法與數學模型的正確性 

3.遊戲性的調整 
透過數學機率方法，調配遊戲的回饋與張力 
與其他專業人員協同優化遊戲體驗"
資深 Web applicaition工程師(台北市),愛瑪麗歐股份有限公司,面議,3年以上,台北市大安區,員工60人,外商公司,專科,"熟 HTML5,Bootstrap,CSS,JavaScript/JQuery"
【研發替代役】資料工程師,富邦人壽保險股份有限公司(總公司),依公司規定,經歷不拘,台北市內湖區,員工22044人,,碩士,"1.運用數據分析工具。 將數據提取、清理，轉化為可分析資料。
2.視覺圖形化營運分析，從多維度指標分析、商品和客戶的關係，並進行趨勢預測，提供可決策的數據與建議。
3.選擇具有分析價值的數據(內部、OPEN DATA)，最佳化數據分析效率及品質，建立數據分析模型，找出商機與建立應用模式，並進行成效追蹤與回饋。"
Data Visualization Analyst,國泰金控_國泰金融控股股份有限公司,面議,經歷不拘,台北市信義區,員工200人,上市上櫃,大學,"- Use visualization to tell a compelling data story
- Collaborate with data engineers and data analysts to develop and support data visualization
- Connect API from various server"
【MIC】創智中心/SA系統分析師(定期契約),資策會_財團法人資訊工業策進會,面議,3年以上,台北市大安區,員工2000人,,碩士,"1.資料庫規格開立、軟體產品功能規劃
2.撰寫技術文件和設計規格，與其他團隊或技術合作單位進行溝通協調
3.協助巨量資料的即時收集、運算處理、自然語言處理、數理統計等系統開發"
Web director- F03,精英人力資源股份有限公司,面議,經歷不拘,台北市松山區,,,大學,"-Lead the engineers team to maintain, and develop external and internal websites.
-Support and follow the headquarter to implement a new strategy and coding standard.
-Review and modify existing coding, and evaluate system performance.
-Cooperate with different developments team in global."
[外商] 全端工程師,Morgan Philips Hong Kong Limited Taiwan Branch_香港商博禹國際顧問有限公司台灣分公司,面議,經歷不拘,台北市信義區,,,專科,"- 開發大容量應用伺服器
- 分析產品，建立新功能，主動編寫和擴展新服務，維繫核心API 
- 開發和設計面向全球市場的社交媒體監測平台和數碼營銷分析工具
- 由單元測試和整合測試中提高代碼質量 
- 與軟件部門/設計部門密切合作 
- 專案製作清晰的開發規劃、架構設計、資料庫設計 
- 輔助開發AI人工智能分析系統"
[研發替代役]金融科技研發工程師-TA,(總公司)南山人壽保險股份有限公司,面議,經歷不拘,台北市信義區,員工4000人,,大學,架設及維護伺服器和平台、開發(人工智慧)文字探勘和量化演算法、開發量化投資策略方法
[研發替代役]金融科技研發工程師-BA,(總公司)南山人壽保險股份有限公司,面議,經歷不拘,台北市信義區,員工4000人,,大學,"職務類別: 計量研究人員、資料分析工程師
開發量化投資策略方法、開發投資組合量化分析方法"
資深 Web applicaition工程師(台北市),全球通有限公司,面議,3年以上,台北市大安區,員工10人,,專科,"熟 HTML5,Bootstrap,CSS,JavaScript/JQuery"
5G gNB Protocol Validation (Senior) Engineer(新竹/內湖),鴻海精密工業股份有限公司,面議,3年以上,台北市內湖區,,上市上櫃,碩士,"-Test and Validate gNB functions.
1. S1AP/X2AP : 
Design test cases under EPC simulator to test and validate S1AP, X2AP functions.
2. L23: NAS/MAC/RLC/RRC/PDCP
Design test cases under UE simulator to test and validate gNB protocol function.

-Co-work with designer to test and validate gNB and EPC interface functions."
[知名金融業] 大數據系統分析師,Morgan Philips Hong Kong Limited Taiwan Branch_香港商博禹國際顧問有限公司台灣分公司,面議,經歷不拘,台北市信義區,,,大學,"Our client is Taiwan's most international financial institution. Currently they are seeking big data experts. 

1. 負責大數據平台應用設計與開發
2. 設計大數據應用解決方案與技術實作
3. 掌握大數據平台發展與創新應用趨勢，據以提出創新解決方案或專案規劃"
Backend Engineer (Real Time Data Serving),國泰金控_國泰金融控股股份有限公司,面議,經歷不拘,台北市信義區,員工200人,上市上櫃,大學,"- Design ETL from Hadoop to NoSQL
- Design data model
- Build query API
- Design resilient, scalable architecture"
QA工程師,塞席爾商科技樹有限公司台灣分公司,面議,2年以上,台北市內湖區,員工20人,,專科,"協助公司開發網站及產品之下列事項：
- 規劃測試計劃(test plan)、建置測試環境，並撰寫測試案例(test case)。 
- 設計自動化測試腳本(Jenkins)。 
- 驗證系統各項功能(functional testing)。 
- 軟體整合測試
- 使用者測試(Usability test)
- 撰寫測試報告(test report)會議中報告並與RD人員討論。
- 問題追蹤處理(issue tracking)並記錄問題原因與解決方法。 
- 關注前台後台各項數據(DB)。
- 效能與壓力測試(JMeter)。"
軟體工程師 (台北研發處),友立數位科技股份有限公司,面議,1年以上,台北市中山區,員工20人,,大學,"如果你… 對撰寫程式開發有高度興趣…
如果你… 想挑戰大型軟體的開發整合…

1. 大型套裝軟體軟體之開發及維護。
2. 分析應用程式執行瓶頸並提昇效能。
3. 負責SDK及其他需要文檔的編寫和維護
4. 研究 Windows 平台相關新技術。
5. 為潛在用戶提供 Demo 應用的開發
6. 善用Script語言，開發自動測試流程。"
Big Data Engineer,現觀科技股份有限公司,面議,1年以上,台北市中正區,員工80人,外商公司,大學,"(1) Big Data platform infrastructure and design
(2) Control and maintain the modification of the databases, ensure schema,  objects, data and architecture consistency among databases
(3) Develop and implement procedures that ensure the accuracy, completeness and timeliness of data stored in the databases"
iOS 應用開發工程師 iOS Developer,阿福股份有限公司,月薪 6萬元 至 12萬元,1年以上,台北市中山區,員工20人,,大學,"阿福管家的App有點特別, 因為同一個App包含了監控系統的攝影機端以及給保全警衛看的監控端, 攝影機端的程式像是一個用來控制設備, 必須時時刻刻運作不出錯的嵌入式軟體, 而監控端是一個注重友善介面與效能的多媒體串流軟體.

作為一個iOS App工程師, 阿福管家可以讓你接觸到相機模組, 分散式影像處理, 多媒體編解碼與軟/硬體加速, 影像串流, P2P通訊, 雲端錄影/Turn server, IOT通訊協議, 終端省電模式, 行動廣告, 行動支付, 使用者數據分析...等等.

不論你已經身經百戰, 還是職場新鮮人, 我們都歡迎你/妳加入我們, 這裡有高手可以一同切磋, 一同成長.

Job description: 
1. Design, implement and deploy new product features/enhancements on iOS platform 
2. Integrate 3rd-party SDKs and web-services 
3. Identify and correct/improve stability and/or performance issues in existing iOS products 
4. Analyze/Interpret analytic data collected and provide feedbacks for product planning 
5. Create product proof-of-concept designs or prototypes 
6. Create reliable, efficient and maintainable implementations 
7. Work as a good team player and cowork with other members in the development team closely to achieve defined goals 
8. Work smart and efficiently and keep communicating with coworkers and supervisors 
9. Make contributions which could potentially help improve R&D operational efficiency or make better products"
Java程式設計師(台北),中鋼集團_網際優勢股份有限公司,面議,3年以上,台北市中正區,員工70人,,專科,"1.依據專案規格，與團隊一同開發所需功能。需要撰寫單元測試與自動化測試。必要時需要撰寫說明文件，並記錄專案關鍵技術與 Know-how。
2.依 SA 提供的分析文件施工，並適時提供回饋以提高專案品質。"
網站後台系統開發 Web Services Developer,益馳京采資通股份有限公司,依公司規定,2年以上,台北市大安區,員工30人,,大學,"具備網站後台系統開發經驗
具備下列系統開發經驗者佳
1. CRM System
2. Operation Support System
3. Service Provision System
4. Simple Billing System"
1161:【新戰力募集】Software Developer - 軟體研發工程師,Trend Micro_趨勢科技股份有限公司,面議,經歷不拘,台北市大安區,員工5200人,外商公司,碩士,"您渴望所學得一身技術帶給使用者更便利的生活，更完整的資安防護嗎?
您渴望設計出每間企業，每個使用者必備的明星產品嗎?

趨勢科技擁有上百種資安產品，不論是大型企業不可或缺的OfficeScan，或是抓住目前最新潮流的IoT產品，我們的產品行銷全球，影響全世界千萬個users  

您知道趨勢科技不僅擁有個人電腦防護專家PC-Cillin，還積極打造安全達人(Dr. Safety)、加速達人(Dr. Booster)提升個人行動裝置ios/android安全，更運用最新雲端運算, Big Data, networking 等技術創造出家庭和企業的資訊安全

在這邊你可以：
★參與產品開發流程，與廣大的使用者進行互動，為使用者量身打造產品，同時也可主動提出對於產品之POC建議。
★與國內外客戶、部門合作，深入了解使用者對產品的回饋意見
★發揮創意持續精進並改善產品的功能/效能/使用性，在研發團隊中成就一流產品"
Junior/Senior網路廣告工程師,艾得基客行銷顧問股份有限公司,面議,1年以上,台北市大安區,員工85人,,大學,"adGeek艾得基客是一家專注於網路廣告優化及行銷整合的互聯網公司。在日新月異的廣告技術中，廣告工程師必須接觸許多不同平台的後台與其報表或API系統，如Facebook Mareketing, Google DoubleClick Management, yahoo Flurry及TURN等。因此，快速的整合、穩定的且細致的程式設計品質，將成為主要的任務與目標。此外，針對客戶為他們提供並設計高效及穩定的系統也是這個職位的首要的職責。

關於這個職務，我們期望你（妳）有以下的能力：
1. PHP (5.6+) 
2. Composer
3. MySQL
4. Git
5. HTML/Javascript/CSS

所以，我們希望即將成為我們夥伴的你(妳)，可以具備以下特質:

1. 你(妳)必須對於技術有著極大的熱情 
2. 你(妳)可以輕鬆的面對工作，但不可以沒有責任心 
3. 你(妳)可以展現個人能力，但不可以特異獨行

概括來說，為了提供給公司業務及產品更完整的支持，對於廣告的相關知識，我們有完整的教育訓練，你(妳)不必擔心。我們更期待你(妳)能夠與團隊成員合作、溝通，擁有面對挑戰的決心與毅力以及對於網路廣告服務無限的熱情， 主動積極地向我們推薦自己，我們將誠摯歡迎你(妳)的加入。"
Server/Backend Web Programmer,喜登數位股份有限公司,依公司規定,3年以上,台北市信義區,員工30人,,專科,"Join our team to write maintain and start new application servers for our games and applications.

Responsibilities/ Role :
Work within a small collaborative team of software engineers, designers, artist and producer in an agile environment to understand requirements, estimate level of effort, and plan out development tasks
Participate in all phases of the software development cycle
Participate in planning sessions"
Mobile APP Programmer  APP開發工程師,喜登數位股份有限公司,依公司規定,3年以上,台北市信義區,員工30人,,專科,"Join our team to write application programs for mobile devices.

Responsibilities/ Role :
Design and develop mobile APP
Participate in all phases of the software development cycle
Participate in planning sessions"
產品開發實習生,艾普麥斯特股份有限公司,面議,經歷不拘,台北市松山區,員工16人,,專科,"▒ 參與新產品開發以及討論
▒ 線上產品的更新及維護
▒ 新技術研究，文件編寫
▒ 自動化測試及部署
▒ 實際參與敏捷開發流程"
軟體開發工程師,力麗科技股份有限公司,面議,3年以上,台北市中山區,員工130人,,大學,"Code, test and document programs using MongoDB.
and follow the DevOp/Agile  workflow.

Requisites:
1. Familiar with Python3 or C# language
2. Experience with databases, particularly with SQL server, MongoDB
3. Familiar with REST API design.
4. Self motivated, good teamwork and program solving skill.

Better:
• Have some knowledge with BIG-DATA, MongoDB...
•       Have some knowledge with docker.
• You're flexible and willing to take on a wide variety of responsibilities
• You are well organized and comfortable juggling multiple tasks at the same time
• Like to self-challenge, and eager to learn."
程式設計師-22NS20C,嘉利科技股份有限公司,面議,經歷不拘,台北市中正區,員工140人,,大學,"1. Android APP或IOS APP程式設計
2. SmartPOS/SmartEDC程式設計
3. 資料庫程式設計
4. 網頁程式設計
3. 客戶需求討論會議及專案會議
4. 一般庶務與業務支援"
程式設計師,耀宏科技股份有限公司,月薪 4萬元 至 6萬元,1年以上,台北市內湖區,員工10人,,專科,"1. Java程式語言,可使用 Spring MVC 框架，至少有2~3年開發Web應用程式經驗者。 
2. 對元件化開發方式有興趣者或經驗者 
3. 對 Javascript, jQuery, CSS, Bootstrap 有經驗 
4. 熟RWD、WebService技術與開發經驗 
5. 熟悉DB2資料庫尤佳
    具數理邏輯能力強者尤佳"
軟體工程師/Software Engineer,醫揚科技股份有限公司,面議,3年以上,台北市中山區,員工130人,,大學,"【代子公司徵才】上班地點:台北市中山區
1. 負責APP軟體、應用程式開發及測試。 
2. 按計劃完成產品模組的程式編寫、產品模組測試。 
3. 開發SDK
4. 持續學習新技術並導入產品開發。 
6. 編寫相關開發文檔、技術資料等。
※   喜歡接受新挑戰者、有機器人產業經驗或對產業有興趣者will be a big plus!!"
應用支援軟體工程師(MIASD),D-Link_友訊科技股份有限公司,面議,6年以上,台北市內湖區,員工600人,上市上櫃,大學,"1. 協助業務拜訪客戶, 了解應用需求與進行 PRESALES 
2. 提供產品/解決方案的教育訓練並進行 live demo 
3. 與團隊成員共同開發必要的軟體以優化 LTE/M2M/IOT 產品功能驗證與問題排除 
4. 提供客戶應用技術問題諮詢與技術服務
5. 協助客戶LTE/M2M/IOT的需求規劃及提供客製化整合服務 
6. 協助客戶與廠商及業務溝通產品細部規格,與相關技術問題 
7. 能獨立作業解決客戶LTE/M2M/IOT產品導入測試上的問題"
前端軟體工程師 (Frontend開發),奇蹟行動科技有限公司,面議,經歷不拘,台北市中山區,,,專科,"1. 熟悉Javascript 語言，用於前端 (Javascript)
2. 熟悉任何一組主流前端Framework (React, Vue or AngularJS)

加分項目
1. 熟悉React Native，也可開發App前端"
資深程式設計師,耀宏科技股份有限公司,月薪 5萬元 至 8萬元,5年以上,台北市內湖區,員工10人,,專科,"1.軟體應用程式開發、設計元件、撰寫、並進行單元測試除錯 
2.需懂 OODP、熟悉 Spring (MVC、Data) 開發框架 
3.熟悉前端與後端網頁程式開發、系統設計、資料庫設計者 
4.具Spring MVC、restful web service 開發經驗者 
5.具備JAVA開發經驗5年以上者 
6.熟悉 DB2 尤佳 
  具數理邏輯能力強者佳"
PHP 軟體工程師,德義資訊股份有限公司,面議,1年以上,台北市信義區,員工175人,,專科,"主要開發內部網管系統的工程師
開發語言：PHP, CodeIgniter
database: oracle stored procedure 
Plus:Python/Perl, Linux Shell, Networking"
應用系統開發及維護人員(資料平台及分析),台北富邦商業銀行股份有限公司,面議,經歷不拘,台北市,員工7000人,,大學,"資料匯入匯出與整理 (ETL)
資料分析程式撰寫 (SQL, Python, R)
Hadoop 平台建置及維運管理"
<國際外商公司>JAVA Engineer (995),"經緯智庫股份有限公司 (MGR Consulting Co., Ltd.)",面議,5年以上,台北市信義區,,,大學,", Python"
數據分析工程師,皓博科技股份有限公司,面議,經歷不拘,台北市中山區,,,大學,"1. 熟悉python, Java,  Weka, R
2. 熟悉統計學，賦予數據意義者佳。
3. 彙整多元資料，建構模型。"
Android Developer,Tata Consultancy Services Limited Taiwan Branch_印度商塔塔顧問服務有限公司台灣分公司,面議,2年以上,台北市中山區,員工120人,外商公司,大學,"• Have knowledge of and experience with Android using Java, knowledge of C++, Python, and/or OO practices is an advantage"
軟體工程師,OhMyFood吃吧 大數據美食平台_拓熙股份有限公司,月薪 4萬元 至 6萬元,1年以上,台北市大安區,員工10人,,學歷不拘,"1. 使用Python撰寫網路爬蟲 
2. 熟悉ASP.NET MVC 開發 
3. 文字探勘與語意分析相關研究"
Android APP 工程師,易勝資訊股份有限公司,面議,2年以上,台北市信義區,員工50人,,大學,"‧ Have knowledge of and experience with Android using Java, knowledge of C++, Python, and/or OO practices is an advantage"
Android Developer,躍立管理顧問有限公司,面議,2年以上,台北市大安區,員工7人,,大學,"Have knowledge of and experience with Android using Java, knowledge of C++, Python, and/or OO practices is an advantage"
61510-自動化測試軟體工程師(Intern),QNAP_威聯通科技股份有限公司,面議,經歷不拘,台北市大安區,員工1100人,,大學,"1. 開發流程自動化雲端系統軟體
2. 開發自動化測試程式
3. Python程式設計"
61530-系統軟體工程師(Intern),QNAP_威聯通科技股份有限公司,面議,經歷不拘,台北市大安區,員工1100人,,大學,"1. 開發監控系統軟體Q'center新功能
2. 演算法設計與效能調校
3. Python程式設計"
程式設計課程助教及儲備講師,鷹展國際教育股份有限公司,時薪 200~800元/小時,經歷不拘,台北市大安區,,,大學,"1. 擔任暑假 Python、APP Inventor 程式設計營隊助教或儲備講師。
2. 授課對象：5年級~高二學生。
3. 口條好、風趣幽默，對青少年教育有熱情者。
4. 學過App Inventor, Python, C 或 Java"
Software Engineer 軟體工程師,威睿科技股份有限公司,面議,經歷不拘,台北市內湖區,員工80人,,大學,"Develop software base on Product Functional Requirement
Involving in designing software data structure, algorithms and architecture
Code implementation, testing, and verifying software
Follow the Company Software Development Process task including source code control, version control, documentation, bug tracking, and so 
    on."
軟體開發工程師,奕力通信科技股份有限公司,面議,1年以上,台北市中山區,,,大學,"【部門說明】
奕力通信科技致力於提供電信與企業客戶完整的網路管理相關解決方案，並依據客戶需求建置相關系統，分析與處理網路上所收集到的大量資料，以進行管理或商業應用。本部門主要著重於處理大量資料系統的建置與開發，其中包含資料分析、系統設計、軟體開發、系統建置、系統維護等環節，提供客戶高可用性的軟體系統。如果你對大數據與軟體系統開發與管理有興趣，這裡將會是一個值得挑戰的工作環境。

【工作說明】
1. 軟體開發
2. 開發系統之建置
3. 開發軟體之維護"
大數據工程師,動力安全資訊股份有限公司,面議,經歷不拘,台北市內湖區,員工150人,,大學,"透過Big Data相關的技術，結合雲端服務，分析網路、作業系統、資訊安全事件、應用系統、電子商務，從資料中發掘價值，協助企業營運及發展。
這份工作的內容，包括整體系統的規劃及建置、資料分析、各種世界級解決方案的整合應用、程式的開發撰寫，雲端服務的整合應用；會接觸到的產業，主要包括金融業、高科技業及政府單位。因此，除了技術本身的發展以外，您可以透過這份工作，累積各種Domain Knowledge。
無論您是否具有相關經驗(大數據、程式撰寫、系統、網路、資安等等)，只要有志朝Big Data專業領域發展，我們誠摯地邀請您一起共創未來！"
Software Engineer - Platform,英屬維京群島商點石創新股份有限公司臺灣分公司,面議,經歷不拘,台北市大安區,員工45人,,大學,"Responsibilities Include:
Design and implement software services in a large scale distributed system"
軟體測試工程師,科智企業股份有限公司,面議,1年以上,台北市中山區,員工25人,,大學,"1. 測試案例設計與撰寫
 2. 系統各項功能測試與驗證
 3. 問題回報、追蹤與驗證
 4. 前後台數據驗證
 5. 相關文件撰寫"
Release Engineer,CatchPlay_英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,面議,6年以上,台北市內湖區,員工150人,,大學,"工作內容:
1.支援並且增強 CI, 自動化測試與上版管理作業
2.管理系統各版本程式
3.建立後端系統之編譯版本與其對應之完整性檢查測試 (Sanity Check)
4.上線後端系統至正式環境
5.建立系統建置流程
6.線上系統組態管理"
5G 雲端及網路軟體工程師(內湖),鴻海精密工業股份有限公司,面議,經歷不拘,台北市內湖區,,上市上櫃,碩士,雲端運算管理平台之網路應用與套件開發
5G/LTE通訊系統軟體開發工程師 (內湖),鴻海精密工業股份有限公司,面議,經歷不拘,台北市內湖區,,上市上櫃,碩士,"Design, develop and maintain 5G products and solutions."
5G 網通產品測試工程師(內湖),鴻海精密工業股份有限公司,面議,經歷不拘,台北市內湖區,,上市上櫃,碩士,測試環境開發/測試計畫撰寫/測試軟體開發
Server軟體工程師(MTC),萬相股份有限公司,面議,經歷不拘,台北市內湖區,員工30人,,專科,"擔任Full Stack Engineer維護及開發即時推播系統

1.擅長 HTML、CSS、jQuery、JavaScript、AJAX。 
2.熟悉React.js, Angular.js及任一Node.js Framework開發經驗。 
3.有跨螢多屏相容的實作經驗，包括行動裝置。 
4.有 SVN 或其他版本控管經驗。"
